Arquivo gerado automaticamente - Dados do forno - LAFAC USP 
 
 
chave 	 Data e horario completo  	t_0 		s1 	s2 	s3 	s4 	s5 	s6	experimento
4024	2015-09-22 23:14:43.474000	1442974483.47	274.6863	175.8523	213.9849	148.322	73.0792	404.8397	exp1_teste	
4025	2015-09-22 23:14:48.493000	1442974488.49	274.2938	175.1583	213.9849	148.322	73.0792	404.8397	exp1_teste	
4026	2015-09-22 23:14:53.483000	1442974493.48	274.2938	175.5053	214.3258	148.322	72.707	404.8397	exp1_teste	
4027	2015-09-22 23:14:58.476000	1442974498.48	274.2938	175.5053	214.6667	148.322	72.707	404.8397	exp1_teste	
4028	2015-09-22 23:15:03.483000	1442974503.48	274.6863	175.8523	213.644	148.322	73.0792	404.8397	exp1_teste	
4029	2015-09-22 23:15:08.499000	1442974508.5	273.9013	175.5053	214.3258	148.322	73.0792	404.8397	exp1_teste	
4030	2015-09-22 23:15:13.493000	1442974513.49	274.6863	175.8523	213.9849	148.524	73.0792	404.8397	exp1_teste	
4031	2015-09-22 23:15:18.464000	1442974518.46	274.2938	175.8523	213.9849	148.322	72.707	405.2946	exp1_teste	
4032	2015-09-22 23:15:23.486000	1442974523.49	274.6863	175.8523	213.9849	148.322	73.0792	404.8397	exp1_teste	
4033	2015-09-22 23:15:28.515000	1442974528.52	274.6863	175.5053	213.3031	148.12	73.0792	404.8397	exp1_teste	
4034	2015-09-22 23:15:33.525000	1442974533.53	274.2938	175.5053	213.3031	148.322	73.8236	405.2946	exp1_teste	
4035	2015-09-22 23:15:38.544000	1442974538.54	273.9013	174.4643	213.9849	148.322	73.0792	404.8397	exp1_teste	
4036	2015-09-22 23:15:43.536000	1442974543.54	274.2938	175.5053	213.9849	147.918	73.0792	405.2946	exp1_teste	
4037	2015-09-22 23:15:48.561000	1442974548.56	274.6863	175.5053	213.9849	148.322	73.0792	404.8397	exp1_teste	
4038	2015-09-22 23:15:53.578000	1442974553.58	274.2938	175.5053	214.3258	148.322	73.0792	404.8397	exp1_teste	
4039	2015-09-22 23:15:58.607000	1442974558.61	274.6863	175.8523	214.3258	148.322	73.0792	404.8397	exp1_teste	
4040	2015-09-22 23:16:03.631000	1442974563.63	274.6863	175.8523	213.9849	148.322	73.0792	404.8397	exp1_teste	
4041	2015-09-22 23:16:08.638000	1442974568.64	274.2938	175.5053	214.3258	148.322	72.707	404.8397	exp1_teste	
4042	2015-09-22 23:16:13.661000	1442974573.66	274.6863	174.8113	214.3258	148.12	73.0792	404.8397	exp1_teste	
4043	2015-09-22 23:16:18.684000	1442974578.68	274.6863	175.5053	213.3031	148.322	73.0792	404.8397	exp1_teste	
4044	2015-09-22 23:16:23.724000	1442974583.72	274.6863	175.5053	214.3258	148.524	73.0792	405.2946	exp1_teste	
4045	2015-09-22 23:16:28.740000	1442974588.74	274.2938	175.1583	213.9849	148.12	73.0792	404.8397	exp1_teste	
4046	2015-09-22 23:16:33.795000	1442974593.8	274.2938	174.8113	213.644	148.322	73.4514	404.8397	exp1_teste	
4047	2015-09-22 23:16:38.426000	1442974598.43	273.9013	175.5053	214.3258	148.322	73.0792	405.2946	exp1_teste	
4048	2015-09-22 23:16:43.455000	1442974603.44	274.6863	175.5053	214.3258	148.322	73.0792	404.8397	exp1_teste	
4049	2015-09-22 23:16:48.495000	1442974608.49	274.6863	175.5053	214.3258	148.322	72.3348	404.8397	exp1_teste	
4050	2015-09-22 23:16:53.624000	1442974613.62	274.2938	175.8523	214.3258	148.322	73.0792	404.8397	exp1_teste	
4051	2015-09-22 23:16:58.748000	1442974618.75	274.2938	176.1993	213.9849	148.322	73.0792	404.8397	exp1_teste	
4052	2015-09-22 23:17:03.843000	1442974623.84	274.6863	175.8523	214.3258	148.524	72.707	405.2946	exp1_teste	
4053	2015-09-22 23:17:08.529000	1442974628.52	274.6863	175.5053	213.3031	148.322	73.8236	404.8397	exp1_teste	
4054	2015-09-22 23:17:13.613000	1442974633.61	273.9013	175.8523	213.9849	148.322	72.707	404.8397	exp1_teste	
4055	2015-09-22 23:17:18.813000	1442974638.81	274.2938	175.5053	214.3258	148.726	72.707	404.8397	exp1_teste	
4056	2015-09-22 23:17:23.913000	1442974643.91	274.6863	174.8113	214.3258	148.12	73.0792	405.2946	exp1_teste	
4057	2015-09-22 23:17:28.634000	1442974648.63	274.2938	175.1583	213.9849	148.322	73.0792	404.8397	exp1_teste	
4058	2015-09-22 23:17:33.730000	1442974653.73	275.0788	174.4643	214.3258	148.524	73.0792	404.8397	exp1_teste	
4059	2015-09-22 23:17:38.800000	1442974658.8	274.6863	175.5053	214.6667	148.322	72.707	404.8397	exp1_teste	
4060	2015-09-22 23:17:43.885000	1442974663.88	274.6863	175.5053	214.6667	148.12	73.0792	404.8397	exp1_teste	
4061	2015-09-22 23:17:48.506000	1442974668.51	274.2938	175.5053	214.6667	147.918	73.0792	404.8397	exp1_teste	
4062	2015-09-22 23:17:53.700000	1442974673.7	274.2938	175.5053	214.3258	148.322	72.707	404.8397	exp1_teste	
4063	2015-09-22 23:17:58.804000	1442974678.8	274.2938	175.1583	213.644	148.322	73.0792	405.2946	exp1_teste	
4064	2015-09-22 23:18:03.888000	1442974683.89	274.2938	175.8523	213.644	148.322	73.0792	405.2946	exp1_teste	
4065	2015-09-22 23:18:08.602000	1442974688.6	274.6863	175.5053	214.6667	148.322	72.707	404.8397	exp1_teste	
4066	2015-09-22 23:18:13.701000	1442974693.7	274.2938	174.8113	213.9849	148.322	73.0792	404.8397	exp1_teste	
4067	2015-09-22 23:18:18.845000	1442974698.85	274.2938	175.1583	214.3258	147.918	73.0792	404.8397	exp1_teste	
4068	2015-09-22 23:18:23.941000	1442974703.94	274.6863	175.5053	214.6667	148.322	72.3348	404.8397	exp1_teste	
4069	2015-09-22 23:18:28.616000	1442974708.62	274.6863	175.8523	214.3258	148.322	73.8236	404.3848	exp1_teste	
4070	2015-09-22 23:18:33.712000	1442974713.71	274.6863	175.8523	214.3258	148.322	73.0792	404.8397	exp1_teste	
4071	2015-09-22 23:18:38.831000	1442974718.83	274.2938	176.1993	214.3258	148.12	73.0792	404.3848	exp1_teste	
4072	2015-09-22 23:18:44.003000	1442974724.0	274.2938	175.5053	213.9849	148.322	73.4514	404.8397	exp1_teste	
4073	2015-09-22 23:18:48.745000	1442974728.74	273.9013	175.8523	213.9849	148.322	73.0792	405.2946	exp1_teste	
4074	2015-09-22 23:18:53.911000	1442974733.91	273.9013	175.8523	213.3031	148.322	73.0792	404.8397	exp1_teste	
4075	2015-09-22 23:18:58.644000	1442974738.64	274.2938	175.5053	214.6667	148.322	72.707	404.8397	exp1_teste	
4076	2015-09-22 23:19:03.739000	1442974743.74	274.2938	175.5053	213.9849	148.322	73.4514	404.8397	exp1_teste	
4077	2015-09-22 23:19:08.866000	1442974748.87	274.6863	175.8523	213.9849	148.12	73.0792	404.8397	exp1_teste	
4078	2015-09-22 23:19:13.984000	1442974753.98	274.6863	175.5053	213.9849	148.322	73.4514	404.3848	exp1_teste	
4079	2015-09-22 23:19:18.653000	1442974758.65	274.6863	175.5053	212.9622	148.12	72.707	404.8397	exp1_teste	
4080	2015-09-22 23:19:23.746000	1442974763.75	274.6863	175.8523	214.6667	148.322	73.0792	404.8397	exp1_teste	
4081	2015-09-22 23:19:28.853000	1442974768.85	274.6863	175.5053	213.9849	148.12	72.707	405.2946	exp1_teste	
4082	2015-09-22 23:19:33.981000	1442974773.98	274.6863	175.5053	213.644	148.322	73.0792	404.8397	exp1_teste	
4083	2015-09-22 23:19:38.669000	1442974778.67	274.6863	175.5053	213.9849	148.12	73.0792	404.8397	exp1_teste	
4084	2015-09-22 23:19:43.838000	1442974783.84	273.5088	175.8523	214.3258	148.322	73.0792	405.2946	exp1_teste	
4085	2015-09-22 23:19:49.038000	1442974789.04	274.6863	175.8523	213.9849	148.12	72.707	404.8397	exp1_teste	
4086	2015-09-22 23:19:53.746000	1442974793.75	275.0788	175.5053	213.644	148.322	73.0792	404.8397	exp1_teste	
4087	2015-09-22 23:19:58.911000	1442974798.91	274.6863	175.8523	214.3258	148.322	73.0792	405.2946	exp1_teste	
4088	2015-09-22 23:20:03.645000	1442974803.64	274.2938	175.8523	213.9849	148.322	73.0792	404.8397	exp1_teste	
4089	2015-09-22 23:20:08.774000	1442974808.77	274.6863	175.5053	215.0076	148.322	73.0792	404.8397	exp1_teste	
4090	2015-09-22 23:20:13.936000	1442974813.94	274.6863	175.8523	214.6667	148.322	73.8236	404.8397	exp1_teste	
4091	2015-09-22 23:20:18.634000	1442974818.63	275.0788	175.8523	214.3258	148.322	73.0792	404.8397	exp1_teste	
4092	2015-09-22 23:20:23.804000	1442974823.8	274.2938	175.1583	213.3031	148.12	73.0792	405.2946	exp1_teste	
4093	2015-09-22 23:20:28.947000	1442974828.95	274.6863	175.5053	214.3258	148.12	72.707	405.2946	exp1_teste	
4094	2015-09-22 23:20:33.668000	1442974833.67	274.2938	175.5053	214.6667	148.322	73.4514	404.8397	exp1_teste	
4095	2015-09-22 23:20:38.868000	1442974838.87	274.6863	175.5053	213.644	148.322	73.8236	404.3848	exp1_teste	
4096	2015-09-22 23:20:44.041000	1442974844.04	274.2938	175.5053	213.9849	148.322	72.707	405.2946	exp1_teste	
4097	2015-09-22 23:20:48.804000	1442974848.8	274.6863	175.8523	213.9849	148.12	72.707	404.8397	exp1_teste	
4098	2015-09-22 23:20:54.040000	1442974854.04	274.6863	175.5053	213.9849	148.322	73.0792	404.8397	exp1_teste	
4099	2015-09-22 23:20:58.736000	1442974858.74	274.2938	175.1583	214.3258	148.524	73.0792	405.2946	exp1_teste	
4100	2015-09-22 23:21:03.889000	1442974863.89	274.2938	175.5053	213.9849	148.322	73.0792	404.8397	exp1_teste	
4101	2015-09-22 23:21:09.016000	1442974869.02	274.6863	175.5053	214.3258	148.726	73.0792	405.2946	exp1_teste	
4102	2015-09-22 23:21:13.709000	1442974873.71	274.2938	175.5053	213.644	148.12	73.0792	404.8397	exp1_teste	
4103	2015-09-22 23:21:18.859000	1442974878.86	274.6863	175.5053	213.9849	148.322	73.0792	404.8397	exp1_teste	
4104	2015-09-22 23:21:24.031000	1442974884.03	274.6863	174.8113	213.9849	148.322	73.0792	405.2946	exp1_teste	
4105	2015-09-22 23:21:28.814000	1442974888.81	275.0788	175.1583	213.9849	148.322	73.0792	404.8397	exp1_teste	
4106	2015-09-22 23:21:34.037000	1442974894.04	273.9013	175.8523	214.3258	148.322	73.0792	404.8397	exp1_teste	
4107	2015-09-22 23:21:38.835000	1442974898.83	274.2938	176.1993	213.9849	148.322	73.0792	404.8397	exp1_teste	
4108	2015-09-22 23:21:44.087000	1442974904.09	274.2938	175.5053	213.3031	148.322	73.0792	404.8397	exp1_teste	
4109	2015-09-22 23:21:48.903000	1442974908.9	273.9013	175.8523	214.6667	148.12	73.4514	404.8397	exp1_teste	
4110	2015-09-22 23:21:54.142000	1442974914.14	274.2938	175.8523	213.9849	148.12	73.0792	404.8397	exp1_teste	
4111	2015-09-22 23:21:58.920000	1442974918.92	274.6863	175.5053	214.3258	148.524	73.0792	405.2946	exp1_teste	
4112	2015-09-22 23:22:03.752000	1442974923.75	274.2938	175.8523	213.9849	148.322	73.0792	405.2946	exp1_teste	
4113	2015-09-22 23:22:08.997000	1442974929.0	274.2938	175.5053	214.3258	148.322	73.4514	405.2946	exp1_teste	
4114	2015-09-22 23:22:13.800000	1442974933.8	274.2938	176.1993	213.9849	148.322	73.0792	404.8397	exp1_teste	
4115	2015-09-22 23:22:19.026000	1442974939.03	274.2938	175.5053	214.3258	148.12	73.0792	405.2946	exp1_teste	
4116	2015-09-22 23:22:23.846000	1442974943.85	274.2938	175.1583	214.3258	148.322	73.0792	404.8397	exp1_teste	
4117	2015-09-22 23:22:29.053000	1442974949.05	274.6863	175.5053	213.9849	148.12	73.0792	404.8397	exp1_teste	
4118	2015-09-22 23:22:33.874000	1442974953.87	274.2938	175.5053	214.3258	148.524	73.0792	404.8397	exp1_teste	
4119	2015-09-22 23:22:39.131000	1442974959.13	274.6863	175.5053	213.644	148.322	72.707	404.3848	exp1_teste	
4120	2015-09-22 23:22:43.949000	1442974963.95	274.2938	175.5053	213.9849	148.322	72.707	404.3848	exp1_teste	
4121	2015-09-22 23:22:49.211000	1442974969.21	274.2938	175.5053	213.9849	148.322	73.0792	405.2946	exp1_teste	
4122	2015-09-22 23:22:54.027000	1442974974.03	274.6863	175.5053	213.9849	148.322	73.0792	404.8397	exp1_teste	
4123	2015-09-22 23:22:58.836000	1442974978.84	274.6863	174.8113	212.9622	148.322	73.0792	404.8397	exp1_teste	
4124	2015-09-22 23:23:04.128000	1442974984.13	274.2938	175.5053	214.3258	148.322	73.0792	404.8397	exp1_teste	
4125	2015-09-22 23:23:08.943000	1442974988.94	274.2938	174.4643	214.3258	148.524	73.0792	405.2946	exp1_teste	
4126	2015-09-22 23:23:14.207000	1442974994.21	275.0788	175.1583	214.3258	148.322	73.0792	404.8397	exp1_teste	
4127	2015-09-22 23:23:19.010000	1442974999.01	274.6863	175.8523	213.9849	147.716	72.707	404.8397	exp1_teste	
4128	2015-09-22 23:23:23.840000	1442975003.84	274.6863	175.8523	214.6667	148.322	73.8236	405.2946	exp1_teste	
4129	2015-09-22 23:23:29.097000	1442975009.1	273.9013	175.1583	213.9849	148.322	73.0792	404.8397	exp1_teste	
4130	2015-09-22 23:23:33.912000	1442975013.91	274.2938	176.8933	214.3258	148.12	73.0792	404.8397	exp1_teste	
4131	2015-09-22 23:23:39.186000	1442975019.19	274.6863	175.5053	214.3258	148.322	73.4514	405.2946	exp1_teste	
4132	2015-09-22 23:23:43.992000	1442975023.99	274.6863	175.5053	213.644	148.12	72.707	404.8397	exp1_teste	
4133	2015-09-22 23:23:49.259000	1442975029.26	274.2938	175.5053	214.3258	148.12	73.0792	405.2946	exp1_teste	
4134	2015-09-22 23:23:54.093000	1442975034.09	275.0788	175.5053	215.0076	148.322	73.0792	404.8397	exp1_teste	
4135	2015-09-22 23:23:58.966000	1442975038.97	274.2938	175.5053	214.3258	147.918	73.0792	404.8397	exp1_teste	
4136	2015-09-22 23:24:04.242000	1442975044.23	274.6863	175.5053	213.9849	148.322	72.707	404.8397	exp1_teste	
4137	2015-09-22 23:24:09.100000	1442975049.1	274.2938	175.5053	213.9849	148.322	72.707	404.8397	exp1_teste	
4138	2015-09-22 23:24:13.973000	1442975053.97	274.2938	175.5053	213.9849	148.322	73.4514	405.2946	exp1_teste	
4139	2015-09-22 23:24:19.319000	1442975059.32	274.6863	175.5053	214.3258	148.12	73.0792	404.8397	exp1_teste	
4140	2015-09-22 23:24:24.181000	1442975064.18	274.6863	176.1993	215.3485	148.322	72.707	405.2946	exp1_teste	
4141	2015-09-22 23:24:29.047000	1442975069.05	274.2938	175.5053	213.9849	148.12	73.0792	404.8397	exp1_teste	
4142	2015-09-22 23:24:33.877000	1442975073.88	274.6863	175.5053	213.644	148.322	72.3348	404.8397	exp1_teste	
4143	2015-09-22 23:24:39.191000	1442975079.19	274.2938	175.5053	213.9849	148.322	72.707	404.8397	exp1_teste	
4144	2015-09-22 23:24:44.108000	1442975084.11	274.2938	175.5053	213.9849	148.322	73.0792	404.8397	exp1_teste	
4145	2015-09-22 23:24:48.944000	1442975088.94	274.6863	175.5053	214.3258	147.918	73.0792	405.2946	exp1_teste	
4146	2015-09-22 23:24:54.320000	1442975094.32	273.9013	174.4643	213.9849	148.322	73.0792	405.2946	exp1_teste	
4147	2015-09-22 23:24:59.228000	1442975099.23	274.6863	175.8523	213.9849	148.322	72.707	405.2946	exp1_teste	
4148	2015-09-22 23:25:04.141000	1442975104.14	274.6863	176.1993	214.3258	148.12	73.0792	405.2946	exp1_teste	
4149	2015-09-22 23:25:09.033000	1442975109.03	274.2938	175.5053	213.9849	148.524	73.0792	404.8397	exp1_teste	
4150	2015-09-22 23:25:14.355000	1442975114.36	275.0788	174.1173	213.9849	148.12	73.0792	404.8397	exp1_teste	
4151	2015-09-22 23:25:19.223000	1442975119.22	273.9013	175.1583	212.9622	148.322	73.0792	404.8397	exp1_teste	
4152	2015-09-22 23:25:24.111000	1442975124.11	274.2938	175.8523	214.3258	148.322	73.0792	404.8397	exp1_teste	
4153	2015-09-22 23:25:28.987000	1442975128.99	274.6863	175.5053	214.6667	148.322	73.0792	405.2946	exp1_teste	
4154	2015-09-22 23:25:34.346000	1442975134.35	274.2938	175.5053	213.9849	148.524	73.0792	404.8397	exp1_teste	
4155	2015-09-22 23:25:39.233000	1442975139.23	274.2938	176.1993	214.3258	148.322	73.0792	404.8397	exp1_teste	
4156	2015-09-22 23:25:44.136000	1442975144.14	274.6863	175.1583	213.9849	148.322	73.0792	404.8397	exp1_teste	
4157	2015-09-22 23:25:49.087000	1442975149.09	274.2938	175.5053	214.3258	147.918	73.0792	405.2946	exp1_teste	
4158	2015-09-22 23:25:53.995000	1442975153.99	274.2938	175.8523	213.9849	148.322	72.707	404.8397	exp1_teste	
4159	2015-09-22 23:25:59.374000	1442975159.37	274.2938	175.8523	214.3258	148.322	73.0792	404.8397	exp1_teste	
4160	2015-09-22 23:26:04.270000	1442975164.27	275.4713	176.1993	215.6894	148.322	73.0792	404.8397	exp1_teste	
4161	2015-09-22 23:26:09.192000	1442975169.19	274.6863	175.1583	213.9849	148.524	73.0792	404.8397	exp1_teste	
4162	2015-09-22 23:26:14.059000	1442975174.06	274.2938	175.5053	213.9849	148.322	73.0792	405.7495	exp1_teste	
4163	2015-09-22 23:26:19.429000	1442975179.43	274.6863	174.8113	213.644	148.322	73.0792	404.8397	exp1_teste	
4164	2015-09-22 23:26:24.330000	1442975184.33	274.2938	175.5053	213.9849	148.322	73.0792	405.2946	exp1_teste	
4165	2015-09-22 23:26:29.237000	1442975189.24	274.2938	175.5053	214.3258	148.322	73.8236	404.8397	exp1_teste	
4166	2015-09-22 23:26:34.157000	1442975194.16	274.6863	175.5053	213.9849	148.322	73.0792	404.8397	exp1_teste	
4167	2015-09-22 23:26:39.034000	1442975199.03	274.2938	174.8113	213.9849	148.524	72.707	404.8397	exp1_teste	
4168	2015-09-22 23:26:44.386000	1442975204.39	274.6863	175.8523	213.3031	148.322	73.0792	404.8397	exp1_teste	
4169	2015-09-22 23:26:49.285000	1442975209.29	274.6863	175.5053	214.6667	148.322	73.8236	405.2946	exp1_teste	
4170	2015-09-22 23:26:54.192000	1442975214.19	273.9013	175.5053	214.3258	148.322	73.0792	404.3848	exp1_teste	
4171	2015-09-22 23:26:59.086000	1442975219.09	274.2938	174.8113	214.3258	148.726	73.0792	404.8397	exp1_teste	
4172	2015-09-22 23:27:04.418000	1442975224.42	274.6863	175.5053	213.644	147.918	72.707	404.8397	exp1_teste	
4173	2015-09-22 23:27:09.426000	1442975229.43	274.6863	175.5053	212.9622	148.322	73.0792	404.8397	exp1_teste	
4174	2015-09-22 23:27:14.317000	1442975234.32	274.2938	175.5053	214.3258	148.524	72.707	404.8397	exp1_teste	
4175	2015-09-22 23:27:19.223000	1442975239.22	273.5088	175.8523	213.644	148.12	73.0792	404.8397	exp1_teste	
4176	2015-09-22 23:27:24.100000	1442975244.1	273.9013	175.8523	213.9849	148.524	73.0792	404.8397	exp1_teste	
4177	2015-09-22 23:27:29.023000	1442975249.02	274.2938	175.5053	213.9849	148.322	73.0792	404.8397	exp1_teste	
4178	2015-09-22 23:27:34.410000	1442975254.41	274.6863	174.4643	214.3258	148.322	73.0792	404.8397	exp1_teste	
4179	2015-09-22 23:27:39.333000	1442975259.32	274.6863	175.8523	213.9849	148.12	73.0792	404.8397	exp1_teste	
4180	2015-09-22 23:27:44.197000	1442975264.2	273.9013	175.5053	214.6667	148.322	73.0792	405.2946	exp1_teste	
4181	2015-09-22 23:27:49.133000	1442975269.13	274.2938	175.5053	213.9849	148.322	73.0792	404.8397	exp1_teste	
4182	2015-09-22 23:27:54.083000	1442975274.08	274.6863	175.5053	213.9849	148.12	73.0792	404.8397	exp1_teste	
4183	2015-09-22 23:27:59.455000	1442975279.45	274.2938	175.5053	214.3258	148.322	72.3348	404.8397	exp1_teste	
4184	2015-09-22 23:28:04.359000	1442975284.36	274.6863	174.8113	213.9849	148.322	73.0792	404.8397	exp1_teste	
4185	2015-09-22 23:28:09.299000	1442975289.3	273.9013	175.1583	213.9849	148.322	73.0792	404.8397	exp1_teste	
4186	2015-09-22 23:28:14.215000	1442975294.21	274.2938	175.5053	214.3258	148.12	73.0792	404.8397	exp1_teste	
4187	2015-09-22 23:28:19.138000	1442975299.14	274.2938	175.5053	213.9849	148.12	72.3348	404.3848	exp1_teste	
4188	2015-09-22 23:28:24.125000	1442975304.12	275.0788	176.5463	213.9849	148.12	73.0792	404.8397	exp1_teste	
4189	2015-09-22 23:28:29.115000	1442975309.12	274.6863	176.5463	214.3258	148.524	73.0792	404.8397	exp1_teste	
4190	2015-09-22 23:28:34.123000	1442975314.12	274.2938	175.1583	213.9849	148.322	73.0792	404.8397	exp1_teste	
4191	2015-09-22 23:28:39.095000	1442975319.1	274.6863	175.8523	213.9849	148.726	73.0792	404.8397	exp1_teste	
4192	2015-09-22 23:28:44.100000	1442975324.1	275.0788	175.5053	213.3031	148.12	73.0792	404.8397	exp1_teste	
4193	2015-09-22 23:28:49.534000	1442975329.53	274.6863	175.5053	214.3258	148.322	73.4514	404.8397	exp1_teste	
4194	2015-09-22 23:28:54.088000	1442975334.09	274.6863	175.5053	213.9849	148.322	72.707	404.8397	exp1_teste	
4195	2015-09-22 23:28:59.111000	1442975339.11	274.6863	175.5053	214.3258	148.322	73.4514	404.8397	exp1_teste	
4196	2015-09-22 23:29:04.083000	1442975344.08	274.2938	175.5053	214.6667	148.322	72.707	404.8397	exp1_teste	
4197	2015-09-22 23:29:09.066000	1442975349.07	274.2938	175.5053	214.3258	148.322	73.4514	405.2946	exp1_teste	
4198	2015-09-22 23:29:14.483000	1442975354.48	274.2938	176.5463	213.9849	148.12	73.0792	405.2946	exp1_teste	
4199	2015-09-22 23:29:19.476000	1442975359.48	274.2938	174.8113	213.644	148.12	73.0792	404.8397	exp1_teste	
4200	2015-09-22 23:29:24.483000	1442975364.48	274.6863	175.1583	213.9849	148.322	72.707	405.2946	exp1_teste	
4201	2015-09-22 23:29:29.455000	1442975369.45	275.0788	175.8523	213.9849	148.12	73.0792	404.8397	exp1_teste	
4202	2015-09-22 23:29:34.438000	1442975374.44	274.6863	175.8523	214.3258	148.322	73.0792	404.8397	exp1_teste	
4203	2015-09-22 23:29:39.426000	1442975379.42	273.9013	174.8113	213.9849	148.322	73.0792	404.8397	exp1_teste	
4204	2015-09-22 23:29:44.421000	1442975384.42	274.6863	174.4643	213.644	148.726	73.0792	404.8397	exp1_teste	
4205	2015-09-22 23:29:49.432000	1442975389.43	273.5088	175.8523	214.3258	148.322	73.0792	405.2946	exp1_teste	
4206	2015-09-22 23:29:54.399000	1442975394.4	274.2938	176.1993	213.9849	148.322	73.0792	404.8397	exp1_teste	
4207	2015-09-22 23:29:59.408000	1442975399.41	274.2938	175.1583	214.6667	148.322	73.0792	404.8397	exp1_teste	
4208	2015-09-22 23:30:04.410000	1442975404.41	274.2938	175.1583	213.3031	148.322	73.0792	404.8397	exp1_teste	
4209	2015-09-22 23:30:09.473000	1442975409.47	275.0788	175.8523	214.6667	148.12	73.0792	404.8397	exp1_teste	
4210	2015-09-22 23:30:14.473000	1442975414.47	273.9013	175.8523	213.9849	148.322	73.4514	404.8397	exp1_teste	
4211	2015-09-22 23:30:19.486000	1442975419.49	274.6863	175.5053	214.6667	148.322	72.707	404.8397	exp1_teste	
4212	2015-09-22 23:30:24.509000	1442975424.51	274.6863	175.1583	213.644	148.322	73.8236	405.2946	exp1_teste	
4213	2015-09-22 23:30:29.472000	1442975429.47	274.6863	175.5053	214.3258	148.12	73.0792	404.8397	exp1_teste	
4214	2015-09-22 23:30:34.455000	1442975434.45	274.2938	175.5053	213.9849	148.322	73.0792	404.8397	exp1_teste	
4215	2015-09-22 23:30:39.486000	1442975439.49	274.2938	175.5053	213.9849	148.12	73.0792	404.8397	exp1_teste	
4216	2015-09-22 23:30:44.493000	1442975444.49	274.6863	175.1583	213.9849	148.322	73.0792	404.8397	exp1_teste	
4217	2015-09-22 23:30:49.548000	1442975449.55	274.6863	175.5053	215.3485	148.524	73.0792	404.8397	exp1_teste	
4218	2015-09-22 23:30:54.121000	1442975454.12	274.6863	175.5053	214.3258	148.322	73.0792	404.8397	exp1_teste	
4219	2015-09-22 23:30:59.546000	1442975459.55	274.6863	175.1583	215.0076	148.322	73.0792	404.8397	exp1_teste	
4220	2015-09-22 23:31:04.582000	1442975464.58	274.2938	175.5053	214.3258	148.322	73.0792	404.8397	exp1_teste	
4221	2015-09-22 23:31:09.171000	1442975469.17	274.2938	175.5053	214.6667	148.322	73.0792	404.8397	exp1_teste	
4222	2015-09-22 23:31:14.218000	1442975474.22	274.6863	175.5053	213.9849	148.726	73.0792	404.8397	exp1_teste	
4223	2015-09-22 23:31:19.255000	1442975479.26	274.6863	175.5053	213.9849	148.322	73.0792	404.8397	exp1_teste	
4224	2015-09-22 23:31:24.292000	1442975484.28	273.9013	175.5053	214.3258	148.322	73.0792	404.8397	exp1_teste	
4225	2015-09-22 23:31:29.339000	1442975489.34	274.6863	175.5053	213.9849	147.918	72.707	404.8397	exp1_teste	
4226	2015-09-22 23:31:34.387000	1442975494.39	274.2938	175.8523	213.9849	148.322	73.0792	405.2946	exp1_teste	
4227	2015-09-22 23:31:39.431000	1442975499.43	274.6863	175.5053	213.9849	148.322	72.3348	404.8397	exp1_teste	
4228	2015-09-22 23:31:44.436000	1442975504.44	274.6863	175.5053	215.3485	148.322	72.707	404.8397	exp1_teste	
4229	2015-09-22 23:31:49.470000	1442975509.47	274.2938	175.5053	214.3258	148.524	73.4514	404.8397	exp1_teste	
4230	2015-09-22 23:31:54.514000	1442975514.51	274.6863	175.8523	214.3258	147.918	73.0792	405.2946	exp1_teste	
4231	2015-09-22 23:31:59.551000	1442975519.55	274.6863	175.5053	214.3258	148.12	73.4514	405.2946	exp1_teste	
4232	2015-09-22 23:32:04.565000	1442975524.57	274.2938	175.5053	213.3031	148.322	72.707	405.2946	exp1_teste	
4233	2015-09-22 23:32:09.592000	1442975529.59	274.2938	176.1993	214.3258	147.918	73.0792	404.8397	exp1_teste	
4234	2015-09-22 23:32:14.606000	1442975534.61	274.2938	175.1583	213.9849	148.12	73.0792	405.2946	exp1_teste	
4235	2015-09-22 23:32:19.649000	1442975539.65	274.6863	175.5053	214.3258	148.322	73.0792	404.8397	exp1_teste	
4236	2015-09-22 23:32:24.286000	1442975544.29	274.6863	175.1583	213.9849	148.322	72.3348	404.8397	exp1_teste	
4237	2015-09-22 23:32:29.342000	1442975549.34	274.2938	175.5053	213.644	148.322	73.0792	404.8397	exp1_teste	
4238	2015-09-22 23:32:34.409000	1442975554.41	274.2938	175.5053	213.9849	148.524	73.0792	404.8397	exp1_teste	
4239	2015-09-22 23:32:39.488000	1442975559.49	274.6863	175.5053	213.9849	147.918	73.4514	405.2946	exp1_teste	
4240	2015-09-22 23:32:44.518000	1442975564.52	274.6863	175.5053	214.3258	148.322	73.0792	404.8397	exp1_teste	
4241	2015-09-22 23:32:49.534000	1442975569.53	274.6863	175.8523	214.3258	148.322	73.0792	404.8397	exp1_teste	
4242	2015-09-22 23:32:54.562000	1442975574.56	274.6863	175.5053	214.3258	148.322	73.8236	404.8397	exp1_teste	
4243	2015-09-22 23:32:59.657000	1442975579.66	274.6863	175.5053	213.9849	148.12	73.0792	404.8397	exp1_teste	
4244	2015-09-22 23:33:04.681000	1442975584.68	274.2938	175.5053	214.3258	148.12	73.4514	405.2946	exp1_teste	
