chave,Data e horario completo,t_0,s1,s2,s3,s4,s5,s6,experimento
5047,2015-09-10 16:49:11.202418,1441914551.196908,68.6238,36.7053,59.2163,36.818000000000005,56.7024,41.37460000000001,
5048,2015-09-10 16:49:21.228153,1441914561.222036,69.4088,37.3993,59.557199999999995,36.818000000000005,56.7024,40.919700000000006,
5049,2015-09-10 16:49:32.130885,1441914572.125034,69.0163,37.052299999999995,59.557199999999995,36.616,56.7024,40.919700000000006,
5050,2015-09-10 16:49:42.158180,1441914582.152113,69.0163,36.7053,59.557199999999995,36.414,56.7024,40.919700000000006,
5051,2015-09-10 16:49:53.049650,1441914593.04358,67.8388,36.3583,59.2163,36.616,56.3302,40.919700000000006,
5052,2015-09-10 16:50:03.086746,1441914603.080234,68.2313,37.052299999999995,58.8754,36.616,55.958,40.919700000000006,
5053,2015-09-10 16:50:13.992346,1441914613.986328,67.8388,36.0113,59.2163,36.414,55.958,40.919700000000006,
5054,2015-09-10 16:50:24.028378,1441914624.021774,68.6238,37.052299999999995,58.8754,36.616,55.958,40.919700000000006,
5055,2015-09-10 16:50:34.992360,1441914634.989522,67.44630000000001,36.3583,58.8754,36.414,55.958,40.464800000000004,
5056,2015-09-10 16:50:45.030318,1441914645.0275,67.44630000000001,37.052299999999995,58.8754,36.616,55.958,40.919700000000006,
5057,2015-09-10 16:50:55.912305,1441914655.909469,67.8388,37.052299999999995,58.534499999999994,36.414,55.958,40.464800000000004,
5058,2015-09-10 16:51:05.950215,1441914665.947641,67.8388,36.7053,59.2163,36.212,55.5858,40.464800000000004,
5059,2015-09-10 16:51:16.809197,1441914676.806303,67.0538,36.7053,58.8754,36.010000000000005,55.5858,40.0099,
5060,2015-09-10 16:51:26.839880,1441914686.837243,67.0538,36.7053,58.8754,36.010000000000005,55.5858,40.0099,
5061,2015-09-10 16:51:37.756682,1441914697.754017,66.6613,36.0113,58.8754,35.606,55.5858,39.55500000000001,
5062,2015-09-10 16:51:47.797465,1441914707.794812,66.2688,36.0113,58.8754,35.404,55.5858,40.0099,
5063,2015-09-10 16:51:58.761478,1441914718.758821,65.4838,36.7053,58.534499999999994,35.808,55.5858,40.464800000000004,
5064,2015-09-10 16:52:08.797100,1441914728.794208,66.2688,36.3583,58.8754,35.606,55.2136,40.0099,
5065,2015-09-10 16:52:19.687996,1441914739.68524,66.2688,36.7053,58.193599999999996,35.808,55.2136,40.0099,
5066,2015-09-10 16:52:29.723095,1441914749.720216,65.4838,35.6643,58.193599999999996,35.606,55.2136,40.0099,
5067,2015-09-10 16:52:40.617300,1441914760.614534,65.4838,36.3583,57.8527,35.808,54.8414,40.0099,
5068,2015-09-10 16:52:50.665787,1441914770.662726,65.0913,35.6643,57.8527,35.606,54.8414,40.0099,
5069,2015-09-10 16:53:01.568196,1441914781.565115,65.0913,35.6643,57.511799999999994,35.606,54.4692,40.464800000000004,
5070,2015-09-10 16:53:11.617585,1441914791.614579,65.0913,36.3583,57.170899999999996,35.808,54.4692,40.464800000000004,
5071,2015-09-10 16:53:22.470724,1441914802.467919,65.0913,35.6643,57.170899999999996,35.606,54.4692,40.0099,
5072,2015-09-10 16:53:32.507411,1441914812.504562,64.6988,36.0113,56.83,35.808,54.4692,40.464800000000004,
5073,2015-09-10 16:53:43.384928,1441914823.381985,64.30630000000001,36.0113,56.83,35.808,54.097,40.0099,
5074,2015-09-10 16:53:53.428120,1441914833.424973,65.0913,36.3583,56.48909999999999,35.808,54.097,39.55500000000001,
5075,2015-09-10 16:54:04.267619,1441914844.264732,65.0913,36.0113,56.83,35.606,54.097,39.55500000000001,
5076,2015-09-10 16:54:14.322928,1441914854.31986,63.91380000000001,36.0113,56.83,35.606,54.097,40.0099,
5077,2015-09-10 16:54:25.341886,1441914865.338702,63.91380000000001,35.317299999999996,56.83,35.404,54.097,40.0099,
5078,2015-09-10 16:54:35.386177,1441914875.383219,63.91380000000001,35.317299999999996,56.148199999999996,35.404,54.097,39.55500000000001,
5079,2015-09-10 16:54:46.239647,1441914886.236623,63.5213,35.317299999999996,56.48909999999999,35.202000000000005,54.097,40.0099,
5080,2015-09-10 16:54:56.282544,1441914896.27949,62.7363,36.0113,56.148199999999996,35.404,53.724799999999995,40.0099,
5081,2015-09-10 16:55:07.229535,1441914907.226295,62.7363,36.0113,56.148199999999996,35.404,53.724799999999995,40.0099,
5082,2015-09-10 16:55:17.285974,1441914917.282573,63.5213,35.6643,56.148199999999996,35.404,53.724799999999995,39.55500000000001,
5083,2015-09-10 16:55:28.119334,1441914928.116286,63.5213,36.0113,55.8073,35.404,53.352599999999995,39.100100000000005,
5084,2015-09-10 16:55:38.165976,1441914938.162923,62.7363,34.9703,55.8073,35.202000000000005,53.724799999999995,39.100100000000005,
5085,2015-09-10 16:55:49.002206,1441914948.999129,62.3438,35.6643,56.148199999999996,35.404,53.352599999999995,39.55500000000001,
5086,2015-09-10 16:55:59.049696,1441914959.046516,62.7363,35.6643,55.8073,35.404,52.980399999999996,39.55500000000001,
5087,2015-09-10 16:56:09.984628,1441914969.981366,61.9513,35.6643,55.46639999999999,35.202000000000005,53.352599999999995,39.55500000000001,
5088,2015-09-10 16:56:20.032998,1441914980.029741,62.7363,35.6643,55.46639999999999,35.404,52.980399999999996,39.55500000000001,
5089,2015-09-10 16:56:30.856479,1441914990.853041,62.3438,35.6643,55.125499999999995,35.404,52.980399999999996,39.55500000000001,
5090,2015-09-10 16:56:40.916405,1441915000.913242,62.7363,35.317299999999996,55.125499999999995,35.404,52.980399999999996,39.55500000000001,
5091,2015-09-10 16:56:51.772141,1441915011.768652,62.3438,35.317299999999996,54.7846,35.404,52.6082,39.100100000000005,
5092,2015-09-10 16:57:01.833078,1441915021.829835,61.558800000000005,35.317299999999996,54.7846,35.202000000000005,52.6082,39.55500000000001,
5093,2015-09-10 16:57:12.659949,1441915032.656417,62.7363,35.317299999999996,54.7846,35.202000000000005,52.6082,39.100100000000005,
5094,2015-09-10 16:57:22.724059,1441915042.720477,61.558800000000005,34.6233,54.44369999999999,35.0,52.236,39.100100000000005,
5095,2015-09-10 16:57:33.580235,1441915053.576635,61.9513,35.317299999999996,54.102799999999995,35.202000000000005,52.236,39.100100000000005,
5096,2015-09-10 16:57:43.644871,1441915063.641243,61.9513,35.317299999999996,54.7846,35.202000000000005,52.236,39.100100000000005,
5097,2015-09-10 16:57:54.463809,1441915074.460173,61.9513,35.317299999999996,54.44369999999999,35.202000000000005,51.8638,39.100100000000005,
5098,2015-09-10 16:58:04.523905,1441915084.520483,61.9513,35.317299999999996,54.44369999999999,35.0,51.8638,39.100100000000005,
5099,2015-09-10 16:58:15.378485,1441915095.374874,61.16630000000001,34.6233,54.44369999999999,34.596000000000004,51.8638,38.6452,
5100,2015-09-10 16:58:25.443744,1441915105.440002,61.558800000000005,34.9703,54.44369999999999,34.798,51.8638,38.19030000000001,
5101,2015-09-10 16:58:36.258001,1441915116.254351,61.16630000000001,34.6233,54.44369999999999,34.596000000000004,51.8638,38.19030000000001,
5102,2015-09-10 16:58:46.324709,1441915126.320768,60.381299999999996,34.2763,54.102799999999995,34.596000000000004,51.8638,38.6452,
5103,2015-09-10 16:58:57.151406,1441915137.147738,61.16630000000001,34.9703,54.102799999999995,34.798,51.4916,38.6452,
5104,2015-09-10 16:59:07.227332,1441915147.223621,60.381299999999996,34.6233,54.102799999999995,34.596000000000004,51.4916,38.6452,
5105,2015-09-10 16:59:18.118779,1441915158.115362,60.77380000000001,34.9703,53.42099999999999,34.798,51.4916,38.6452,
5106,2015-09-10 16:59:28.186834,1441915168.183068,60.77380000000001,34.6233,53.7619,34.596000000000004,51.4916,38.19030000000001,
5107,2015-09-10 16:59:39.086319,1441915179.082908,59.5963,34.2763,53.7619,34.394,51.4916,38.6452,
5108,2015-09-10 16:59:49.150771,1441915189.147265,59.2038,34.6233,53.7619,34.394,51.4916,38.6452,
5109,2015-09-10 16:59:59.959318,1441915199.955492,59.9888,34.2763,53.7619,34.192,51.1194,38.19030000000001,
5110,2015-09-10 17:00:10.024631,1441915210.021042,59.2038,34.6233,54.102799999999995,34.394,51.1194,38.6452,
5111,2015-09-10 17:00:20.925942,1441915220.92203,59.2038,34.9703,53.7619,34.394,51.1194,38.6452,
5112,2015-09-10 17:00:30.993693,1441915230.99002,59.9888,34.9703,53.42099999999999,34.596000000000004,50.7472,38.19030000000001,
5113,2015-09-10 17:00:41.785120,1441915241.776752,59.2038,34.2763,53.7619,33.99,51.1194,38.6452,
5114,2015-09-10 17:00:51.845533,1441915251.841847,58.8113,33.9293,53.42099999999999,34.192,50.7472,38.6452,
5115,2015-09-10 17:01:02.662163,1441915262.658205,59.5963,34.6233,52.7392,34.596000000000004,50.7472,38.6452,
5116,2015-09-10 17:01:12.750832,1441915272.74687,59.5963,34.6233,52.7392,34.394,50.7472,38.6452,
5117,2015-09-10 17:01:23.527161,1441915283.521892,58.418800000000005,34.2763,52.7392,34.394,50.375,38.6452,
5118,2015-09-10 17:01:33.601709,1441915293.597759,58.418800000000005,34.6233,52.7392,34.596000000000004,50.375,38.6452,
5119,2015-09-10 17:01:44.491479,1441915304.487508,59.2038,34.6233,52.3983,34.596000000000004,50.375,38.19030000000001,
5120,2015-09-10 17:01:54.563232,1441915314.559531,59.2038,34.6233,52.3983,34.394,50.0028,38.19030000000001,
5121,2015-09-10 17:02:05.380843,1441915325.376812,58.8113,34.2763,52.3983,34.192,50.0028,38.19030000000001,
5122,2015-09-10 17:02:15.462176,1441915335.458498,58.418800000000005,33.9293,52.7392,33.99,50.0028,38.6452,
5123,2015-09-10 17:02:26.305015,1441915346.300828,58.8113,34.6233,52.3983,34.192,50.0028,38.19030000000001,
5124,2015-09-10 17:02:36.384999,1441915356.381128,58.8113,34.2763,52.057399999999994,34.192,50.0028,38.19030000000001,
5125,2015-09-10 17:02:47.332116,1441915367.327993,58.026300000000006,33.9293,52.3983,33.788000000000004,50.0028,38.19030000000001,
5126,2015-09-10 17:02:57.420453,1441915377.416316,57.63380000000001,33.9293,52.3983,33.788000000000004,49.6306,38.19030000000001,
5127,2015-09-10 17:03:08.206276,1441915388.202402,57.63380000000001,33.9293,52.057399999999994,33.788000000000004,49.6306,38.19030000000001,
5128,2015-09-10 17:03:18.285290,1441915398.281422,58.026300000000006,33.9293,52.057399999999994,33.99,49.6306,37.735400000000006,
5129,2015-09-10 17:03:29.130082,1441915409.125862,58.026300000000006,33.9293,51.716499999999996,34.192,49.6306,37.735400000000006,
5130,2015-09-10 17:03:39.205563,1441915419.201611,58.026300000000006,34.2763,51.716499999999996,34.192,49.2584,37.735400000000006,
5131,2015-09-10 17:03:49.957314,1441915429.953117,57.241299999999995,33.9293,51.716499999999996,33.788000000000004,49.2584,38.19030000000001,
5132,2015-09-10 17:04:00.047336,1441915440.043026,57.63380000000001,33.9293,51.716499999999996,33.788000000000004,49.2584,38.19030000000001,
5133,2015-09-10 17:04:10.809813,1441915450.805652,56.8488,33.5823,51.3756,33.788000000000004,49.6306,38.19030000000001,
5134,2015-09-10 17:04:20.968383,1441915460.964445,56.8488,33.5823,51.3756,33.99,49.2584,38.19030000000001,
5135,2015-09-10 17:04:31.676996,1441915471.672602,57.63380000000001,33.9293,51.3756,33.99,49.2584,37.735400000000006,
5136,2015-09-10 17:04:41.765418,1441915481.761312,57.241299999999995,34.2763,51.3756,33.99,48.886199999999995,37.735400000000006,
5137,2015-09-10 17:04:52.579365,1441915492.575005,56.8488,33.5823,51.034699999999994,33.586,48.886199999999995,37.735400000000006,
5138,2015-09-10 17:05:02.661799,1441915502.657866,56.4563,33.5823,51.034699999999994,33.788000000000004,48.886199999999995,37.735400000000006,
5139,2015-09-10 17:05:13.462903,1441915513.458478,57.241299999999995,33.9293,51.3756,33.586,48.886199999999995,37.735400000000006,
5140,2015-09-10 17:05:23.558642,1441915523.554252,56.8488,34.2763,51.3756,33.788000000000004,48.886199999999995,37.735400000000006,
5141,2015-09-10 17:05:34.354517,1441915534.350363,56.8488,33.9293,51.3756,33.586,48.886199999999995,37.735400000000006,
5142,2015-09-10 17:05:44.444667,1441915544.440503,56.4563,33.9293,51.034699999999994,33.384,48.886199999999995,37.735400000000006,
5143,2015-09-10 17:05:55.216206,1441915555.211697,56.4563,33.5823,51.3756,33.182,48.513999999999996,37.2805,
5144,2015-09-10 17:06:05.318660,1441915565.31454,56.4563,33.9293,51.034699999999994,33.384,48.886199999999995,37.2805,
5145,2015-09-10 17:06:16.067009,1441915576.062555,56.4563,33.5823,51.034699999999994,33.384,48.513999999999996,37.2805,
5146,2015-09-10 17:06:26.153505,1441915586.14928,56.4563,33.9293,51.034699999999994,33.586,48.513999999999996,37.735400000000006,
5147,2015-09-10 17:06:36.946452,1441915596.942296,55.278800000000004,33.235299999999995,50.3529,33.586,48.513999999999996,37.735400000000006,
5148,2015-09-10 17:06:47.036401,1441915607.032241,55.6713,33.235299999999995,50.693799999999996,33.384,48.513999999999996,37.735400000000006,
5149,2015-09-10 17:06:57.829454,1441915617.824968,55.6713,33.235299999999995,50.693799999999996,33.182,48.141799999999996,37.735400000000006,
5150,2015-09-10 17:07:07.925064,1441915627.920724,56.0638,33.5823,50.3529,33.586,48.141799999999996,37.2805,
5151,2015-09-10 17:07:18.698455,1441915638.693431,54.8863,33.5823,50.01199999999999,33.384,48.141799999999996,37.735400000000006,
5152,2015-09-10 17:07:28.807519,1441915648.803274,54.8863,33.9293,50.3529,33.384,47.7696,37.735400000000006,
5153,2015-09-10 17:07:39.572218,1441915659.567612,55.6713,33.5823,50.3529,33.384,48.141799999999996,37.2805,
5154,2015-09-10 17:07:49.684613,1441915669.679934,55.278800000000004,33.5823,50.3529,33.182,47.7696,36.82560000000001,
5155,2015-09-10 17:08:00.453970,1441915680.449044,54.8863,33.5823,50.693799999999996,32.980000000000004,47.7696,36.82560000000001,
5156,2015-09-10 17:08:10.563984,1441915690.559229,54.8863,33.9293,50.693799999999996,32.980000000000004,47.7696,36.82560000000001,
5157,2015-09-10 17:08:21.302454,1441915701.297818,54.8863,33.235299999999995,50.3529,32.980000000000004,47.7696,36.82560000000001,
5158,2015-09-10 17:08:31.413783,1441915711.409041,54.1013,33.5823,49.671099999999996,33.182,47.7696,37.2805,
5159,2015-09-10 17:08:42.178037,1441915722.172804,54.8863,33.235299999999995,49.671099999999996,33.182,47.3974,36.82560000000001,
5160,2015-09-10 17:08:52.276904,1441915732.272502,54.1013,32.8883,49.671099999999996,32.980000000000004,47.3974,36.82560000000001,
5161,2015-09-10 17:09:03.060066,1441915743.055334,54.8863,33.5823,49.671099999999996,33.182,47.3974,36.82560000000001,
5162,2015-09-10 17:09:13.167432,1441915753.163106,54.1013,33.5823,49.3302,33.384,47.3974,37.2805,
5163,2015-09-10 17:09:23.919614,1441915763.914614,54.4938,33.235299999999995,49.3302,33.182,47.3974,37.2805,
5164,2015-09-10 17:09:34.030483,1441915774.025668,53.316300000000005,33.235299999999995,48.98929999999999,33.182,47.0252,37.2805,
5165,2015-09-10 17:09:44.796798,1441915784.791879,53.708800000000004,32.8883,48.98929999999999,32.980000000000004,47.3974,37.2805,
5166,2015-09-10 17:09:54.910722,1441915794.906299,54.1013,32.8883,49.3302,32.980000000000004,47.3974,37.2805,
5167,2015-09-10 17:10:05.651827,1441915805.646946,53.708800000000004,32.8883,49.3302,32.980000000000004,47.0252,37.2805,
5168,2015-09-10 17:10:15.765888,1441915815.761243,53.708800000000004,32.8883,49.3302,32.778,46.653,36.82560000000001,
5169,2015-09-10 17:10:26.563512,1441915826.554855,53.316300000000005,32.5413,48.648399999999995,32.980000000000004,47.0252,36.82560000000001,
5170,2015-09-10 17:10:36.678991,1441915836.674486,53.708800000000004,32.8883,48.98929999999999,32.980000000000004,46.653,36.37070000000001,
5171,2015-09-10 17:10:47.420030,1441915847.415157,53.708800000000004,33.235299999999995,48.648399999999995,33.182,46.653,36.82560000000001,
5172,2015-09-10 17:10:57.544519,1441915857.539242,52.9238,32.8883,48.98929999999999,32.778,46.653,36.82560000000001,
5173,2015-09-10 17:11:08.513914,1441915868.50882,53.708800000000004,32.8883,48.648399999999995,32.980000000000004,46.653,36.82560000000001,
5174,2015-09-10 17:11:18.638401,1441915878.633374,52.5313,33.235299999999995,48.648399999999995,32.980000000000004,46.653,37.2805,
5175,2015-09-10 17:11:29.372734,1441915889.367479,52.9238,32.5413,48.648399999999995,32.778,46.653,36.82560000000001,
5176,2015-09-10 17:11:39.489127,1441915899.484533,52.5313,33.235299999999995,48.3075,32.980000000000004,46.2808,37.2805,
5177,2015-09-10 17:11:50.274214,1441915910.269504,53.316300000000005,33.235299999999995,48.648399999999995,32.778,46.2808,36.82560000000001,
5178,2015-09-10 17:12:00.417095,1441915920.411982,52.5313,32.5413,48.3075,32.576,45.9086,36.82560000000001,
5179,2015-09-10 17:12:11.117283,1441915931.112021,53.316300000000005,33.235299999999995,48.3075,32.778,45.9086,36.82560000000001,
5180,2015-09-10 17:12:21.245357,1441915941.240227,52.9238,32.8883,48.3075,32.778,45.9086,36.82560000000001,
5181,2015-09-10 17:12:31.992248,1441915951.987075,52.5313,33.235299999999995,47.9666,32.778,45.9086,37.2805,
5182,2015-09-10 17:12:42.113523,1441915962.108726,52.9238,32.8883,48.3075,32.778,45.9086,36.82560000000001,
5183,2015-09-10 17:12:52.825766,1441915972.82029,52.9238,32.8883,47.9666,32.778,45.9086,36.82560000000001,
5184,2015-09-10 17:13:02.956730,1441915982.951023,52.9238,32.8883,48.3075,32.778,45.9086,36.82560000000001,
5185,2015-09-10 17:13:13.693251,1441915993.687993,52.9238,32.8883,48.3075,32.778,45.9086,36.37070000000001,
5186,2015-09-10 17:13:23.825293,1441916003.820354,52.5313,32.8883,48.3075,32.576,45.9086,36.37070000000001,
5187,2015-09-10 17:13:34.583777,1441916014.57816,52.1388,32.5413,47.9666,32.374,45.5364,36.37070000000001,
5188,2015-09-10 17:13:44.721727,1441916024.716238,51.746300000000005,32.5413,47.625699999999995,32.576,45.9086,36.82560000000001,
5189,2015-09-10 17:13:55.455267,1441916035.44968,52.5313,32.8883,47.2848,32.576,45.5364,36.82560000000001,
5190,2015-09-10 17:14:05.578228,1441916045.573318,52.5313,32.8883,47.2848,32.576,45.5364,36.82560000000001,
5191,2015-09-10 17:14:16.411192,1441916056.406239,51.746300000000005,32.1943,47.2848,32.374,45.5364,36.82560000000001,
5192,2015-09-10 17:14:26.555496,1441916066.549879,51.746300000000005,32.1943,47.625699999999995,32.172000000000004,45.5364,36.82560000000001,
5193,2015-09-10 17:14:37.275577,1441916077.269894,51.3538,32.5413,47.625699999999995,31.97,45.5364,36.37070000000001,
5194,2015-09-10 17:14:47.417259,1441916087.41178,51.746300000000005,32.5413,47.625699999999995,32.172000000000004,45.5364,36.37070000000001,
5195,2015-09-10 17:14:58.125066,1441916098.120116,51.3538,32.8883,47.2848,32.374,45.1642,36.37070000000001,
5196,2015-09-10 17:15:08.267825,1441916108.262295,50.9613,32.5413,47.2848,32.374,45.1642,36.82560000000001,
5197,2015-09-10 17:15:18.988256,1441916118.982901,50.9613,32.5413,46.9439,32.374,45.1642,36.82560000000001,
5198,2015-09-10 17:15:29.130172,1441916129.124861,51.746300000000005,32.5413,46.9439,32.374,45.1642,36.37070000000001,
5199,2015-09-10 17:15:39.836610,1441916139.830917,51.3538,32.8883,46.602999999999994,32.374,45.1642,36.37070000000001,
5200,2015-09-10 17:15:49.971185,1441916149.966138,51.3538,32.8883,46.9439,32.374,45.1642,36.37070000000001,
5201,2015-09-10 17:16:00.702321,1441916160.696884,50.176300000000005,32.1943,46.602999999999994,32.374,45.1642,35.915800000000004,
5202,2015-09-10 17:16:10.854217,1441916170.848731,50.5688,32.1943,46.9439,31.97,45.1642,35.915800000000004,
5203,2015-09-10 17:16:21.625260,1441916181.620126,50.9613,32.5413,46.9439,32.374,44.792,35.915800000000004,
5204,2015-09-10 17:16:31.760701,1441916191.755587,50.9613,32.5413,46.602999999999994,32.374,44.792,35.915800000000004,
5205,2015-09-10 17:16:42.518880,1441916202.513291,50.176300000000005,31.847299999999997,46.2621,32.172000000000004,45.1642,35.915800000000004,
5206,2015-09-10 17:16:52.678331,1441916212.672493,50.176300000000005,31.847299999999997,46.2621,32.172000000000004,44.792,35.915800000000004,
5207,2015-09-10 17:17:03.387786,1441916223.382134,50.5688,32.5413,46.2621,32.374,44.4198,35.915800000000004,
5208,2015-09-10 17:17:13.548877,1441916233.543243,49.7838,32.5413,46.2621,32.374,44.792,36.37070000000001,
5209,2015-09-10 17:17:24.278217,1441916244.272565,49.7838,32.1943,45.9212,32.374,44.792,35.915800000000004,
5210,2015-09-10 17:17:34.421559,1441916254.416314,49.7838,32.1943,45.9212,32.374,44.4198,35.915800000000004,
5211,2015-09-10 17:17:45.163801,1441916265.158138,50.5688,32.5413,46.2621,32.172000000000004,44.4198,35.915800000000004,
5212,2015-09-10 17:17:55.324458,1441916275.319167,50.5688,32.5413,46.2621,32.172000000000004,44.4198,35.915800000000004,
5213,2015-09-10 17:18:06.028684,1441916286.023465,50.5688,32.1943,46.2621,32.172000000000004,44.4198,35.915800000000004,
5214,2015-09-10 17:18:16.189473,1441916296.183829,50.5688,32.5413,46.2621,32.172000000000004,44.4198,35.915800000000004,
5215,2015-09-10 17:18:26.921423,1441916306.915334,50.5688,32.1943,45.9212,31.97,44.047599999999996,35.915800000000004,
5216,2015-09-10 17:18:37.087556,1441916317.08016,50.176300000000005,32.5413,45.9212,31.97,44.047599999999996,35.915800000000004,
5217,2015-09-10 17:18:47.791131,1441916327.785333,49.7838,32.5413,45.9212,32.172000000000004,44.047599999999996,35.915800000000004,
5218,2015-09-10 17:18:57.966806,1441916337.961017,49.3913,32.5413,45.9212,32.172000000000004,44.047599999999996,35.915800000000004,
5219,2015-09-10 17:19:08.639050,1441916348.633318,49.3913,31.847299999999997,45.580299999999994,31.97,44.047599999999996,35.915800000000004,
5220,2015-09-10 17:19:18.796895,1441916358.79135,48.9988,32.1943,45.580299999999994,32.172000000000004,44.047599999999996,35.915800000000004,
