Arquivo gerado automaticamente - Dados do forno - LAFAC USP 
 
 
chave 	 Data e horario completo  	t_0 		s1 	s2 	s3 	s4 	s5 	s6	experimento
4840	2015-09-10 16:07:58.352713	1441912078.35	214.6338	66.8943	126.3736	63.482	118.4876	66.3941	None	
4841	2015-09-10 16:08:08.352612	1441912088.35	213.4563	66.8943	126.0327	63.28	118.1154	65.9392	None	
4842	2015-09-10 16:08:19.403319	1441912099.4	213.4563	66.8943	125.01	63.28	117.7432	65.4843	None	
4843	2015-09-10 16:08:29.401024	1441912109.4	213.4563	66.5473	123.9873	62.876	117.371	65.9392	None	
4844	2015-09-10 16:08:40.292968	1441912120.29	211.8863	65.5063	125.6918	64.088	116.9988	65.4843	None	
4845	2015-09-10 16:08:50.291893	1441912130.29	214.2413	65.5063	123.6464	62.27	116.2544	66.3941	None	
4846	2015-09-10 16:09:01.218323	1441912141.21	211.8863	63.0773	127.0554	63.482	115.51	66.3941	None	
4847	2015-09-10 16:09:11.216756	1441912151.21	211.8863	64.8123	124.6691	61.866	115.1378	66.3941	None	
4848	2015-09-10 16:09:22.104972	1441912162.1	211.8863	64.4653	125.01	61.26	114.7656	65.9392	None	
4849	2015-09-10 16:09:32.108291	1441912172.1	212.2788	65.8533	122.9646	61.26	115.1378	65.4843	None	
4850	2015-09-10 16:09:43.103878	1441912183.1	210.3163	64.8123	124.6691	62.27	114.3934	64.1196	None	
4851	2015-09-10 16:09:53.104127	1441912193.1	209.9238	65.5063	122.2828	61.058	114.0212	63.6647	None	
4852	2015-09-10 16:10:04.083046	1441912204.08	209.1388	62.7303	125.6918	61.866	112.9046	63.2098	None	
4853	2015-09-10 16:10:14.076926	1441912214.07	209.1388	63.0773	125.01	61.462	112.9046	62.7549	None	
4854	2015-09-10 16:10:25.086571	1441912225.08	208.7463	61.3423	125.01	61.26	111.788	61.8451	None	
4855	2015-09-10 16:10:35.084607	1441912235.08	209.9238	62.0363	123.6464	60.048	111.4158	61.8451	None	
4856	2015-09-10 16:10:45.990184	1441912245.99	208.3538	61.3423	126.0327	60.048	111.4158	60.9353	None	
4857	2015-09-10 16:10:55.991823	1441912255.99	209.9238	63.7713	123.3055	58.432	111.0436	60.9353	None	
4858	2015-09-10 16:11:06.983111	1441912266.98	209.5313	61.6893	125.01	59.442	110.2992	61.3902	None	
4859	2015-09-10 16:11:16.981555	1441912276.98	208.7463	62.0363	124.6691	59.442	110.2992	60.9353	None	
4860	2015-09-10 16:11:27.898014	1441912287.89	208.3538	64.4653	123.3055	58.23	110.6714	60.0255	None	
4861	2015-09-10 16:11:37.907909	1441912297.9	207.5688	63.4243	124.3282	58.23	110.2992	60.0255	None	
4862	2015-09-10 16:11:48.800538	1441912308.8	207.5688	61.3423	125.3509	58.432	109.5548	60.4804	None	
4863	2015-09-10 16:11:58.817509	1441912318.81	205.9988	64.4653	123.9873	57.826	109.5548	59.1157	None	
4864	2015-09-10 16:12:09.678807	1441912329.67	206.7838	64.8123	123.6464	56.614	109.1826	59.1157	None	
4865	2015-09-10 16:12:19.681555	1441912339.68	206.3913	65.1593	124.6691	56.412	108.8104	58.6608	None	
4866	2015-09-10 16:12:30.577070	1441912350.57	207.5688	65.1593	123.3055	55.604	108.8104	58.6608	None	
4867	2015-09-10 16:12:40.578492	1441912360.57	207.1763	65.1593	123.6464	55.402	108.4382	58.6608	None	
4868	2015-09-10 16:12:51.542523	1441912371.54	207.9613	64.1183	120.5783	55.806	108.066	60.0255	None	
4869	2015-09-10 16:13:01.885066	1441912381.88	207.1763	63.7713	120.5783	56.412	108.066	59.5706	None	
4870	2015-09-10 16:13:12.543740	1441912392.54	207.1763	59.6073	121.601	57.22	106.5772	60.0255	None	
4871	2015-09-10 16:13:22.566923	1441912402.56	206.7838	59.6073	120.5783	57.22	106.5772	60.4804	None	
4872	2015-09-10 16:13:33.397051	1441912413.39	205.6063	62.3833	116.4875	55.604	106.205	59.1157	None	
4873	2015-09-10 16:13:43.789126	1441912423.79	205.9988	63.7713	117.5102	54.796	105.4606	59.1157	None	
4874	2015-09-10 16:13:54.354570	1441912434.35	205.9988	62.7303	117.5102	54.998	105.0884	58.6608	None	
4875	2015-09-10 16:14:04.746258	1441912444.74	203.2513	62.0363	116.8284	54.594	105.0884	58.2059	None	
4876	2015-09-10 16:14:15.298974	1441912455.3	203.6438	62.0363	116.4875	54.594	104.344	57.751	None	
4877	2015-09-10 16:14:25.325293	1441912465.32	200.1113	59.6073	114.783	54.594	104.344	57.2961	None	
4878	2015-09-10 16:14:36.174669	1441912476.17	197.3638	60.6483	114.4421	54.796	103.9718	56.8412	None	
4879	2015-09-10 16:14:46.133850	1441912486.13	196.1863	60.6483	113.7603	54.392	103.5996	56.8412	None	
4880	2015-09-10 16:14:57.070209	1441912497.07	193.4388	59.2603	114.1012	53.584	103.2274	57.2961	None	
4881	2015-09-10 16:15:18.009463	1441912518.01	187.9438	59.6073	111.7149	53.584	102.483	57.2961	None	
4882	2015-09-10 16:15:28.405582	1441912528.4	186.3738	59.2603	110.6922	53.584	102.1108	57.2961	None	
4883	2015-09-10 16:15:39.002509	1441912539.0	185.1963	59.6073	110.0104	53.786	101.3664	56.8412	None	
4884	2015-09-10 16:15:49.401838	1441912549.4	182.0563	58.9133	109.3286	53.584	100.622	56.3863	None	
4885	2015-09-10 16:15:59.897320	1441912559.89	178.9163	57.1783	109.6695	52.574	100.2498	55.9314	None	
4886	2015-09-10 16:16:10.286965	1441912570.28	176.5613	57.1783	109.3286	52.17	100.2498	55.4765	None	
4887	2015-09-10 16:16:20.962704	1441912580.96	174.9913	57.5253	108.3059	52.17	99.5054	55.4765	None	
4888	2015-09-10 16:16:31.353134	1441912591.35	174.9913	58.2193	106.9423	52.574	98.761	55.0216	None	
4889	2015-09-10 16:16:41.936360	1441912601.93	171.4588	56.1373	105.9196	52.574	98.761	55.9314	None	
4890	2015-09-10 16:16:52.328352	1441912612.33	170.6738	56.1373	104.8969	52.372	98.0166	55.9314	None	
4891	2015-09-10 16:17:02.954107	1441912622.95	168.7113	55.7903	105.2378	51.766	97.6444	55.4765	None	
4892	2015-09-10 16:17:23.887272	1441912643.88	165.1788	55.4433	103.5333	51.564	96.5278	54.5667	None	
4893	2015-09-10 16:17:34.275990	1441912654.27	163.2163	54.7493	102.8515	51.564	96.1556	54.5667	None	
4894	2015-09-10 16:17:44.860562	1441912664.86	162.4313	55.4433	101.8288	51.766	95.4112	54.1118	None	
4895	2015-09-10 16:17:55.254533	1441912675.25	160.0763	56.1373	100.4652	51.968	95.039	54.1118	None	
4896	2015-09-10 16:18:05.765525	1441912685.76	159.2913	55.4433	100.8061	51.362	94.6668	53.6569	None	
4897	2015-09-10 16:18:26.672753	1441912706.67	154.9738	54.0553	100.8061	50.554	93.9224	54.1118	None	
4898	2015-09-10 16:18:37.066343	1441912717.06	153.4038	53.7083	100.1243	50.352	93.5502	53.6569	None	
4899	2015-09-10 16:18:47.663689	1441912727.66	151.8338	54.4023	99.1016	50.554	92.8058	53.202	None	
4900	2015-09-10 16:19:08.561368	1441912748.56	148.6938	53.7083	98.4198	49.948	92.4336	53.202	None	
4901	2015-09-10 16:19:18.953784	1441912758.95	147.9088	54.0553	97.738	50.15	91.6892	53.202	None	
4902	2015-09-10 16:19:29.587317	1441912769.58	145.9463	53.0143	97.3971	49.544	91.6892	53.202	None	
4903	2015-09-10 16:19:50.527992	1441912790.52	143.1988	51.9733	96.0335	49.342	90.9448	53.202	None	
4904	2015-09-10 16:20:11.557866	1441912811.55	142.0213	52.6673	96.0335	49.14	90.2004	52.2922	None	
4905	2015-09-10 16:20:32.498391	1441912832.5	139.6663	52.6673	95.6926	48.13	89.456	51.8373	None	
4906	2015-09-10 16:20:42.891936	1441912842.89	138.0963	51.9733	95.6926	47.928	88.7116	52.2922	None	
4907	2015-09-10 16:21:03.762680	1441912863.76	137.3113	51.2793	93.9881	48.13	88.3394	51.8373	None	
4908	2015-09-10 16:21:14.330382	1441912874.33	135.7413	50.9323	93.3063	48.13	87.9672	51.8373	None	
4909	2015-09-10 16:21:35.314579	1441912895.31	134.5638	51.6263	91.2609	48.938	87.2228	52.7471	None	
4910	2015-09-10 16:21:56.233939	1441912916.23	131.8163	50.2383	90.5791	48.534	86.4784	51.8373	None	
4911	2015-09-10 16:22:06.626765	1441912926.62	131.0313	49.8913	90.92	47.726	86.1062	51.8373	None	
4912	2015-09-10 16:22:17.234341	1441912937.23	131.0313	50.2383	90.2382	48.13	85.734	51.8373	None	
4913	2015-09-10 16:22:38.158149	1441912958.15	127.4988	49.1973	88.8746	47.726	85.3618	51.3824	None	
4914	2015-09-10 16:22:59.074627	1441912979.06	127.1063	49.8913	88.8746	47.322	84.2452	50.9275	None	
4915	2015-09-10 16:23:20.006703	1441913000.0	125.5363	49.1973	87.8519	47.322	83.5008	50.9275	None	
4916	2015-09-10 16:23:40.959948	1441913020.96	122.7888	49.1973	86.8292	47.322	83.1286	50.4726	None	
4917	2015-09-10 16:24:02.130050	1441913042.13	120.8263	48.1563	86.1474	46.514	82.3842	50.4726	None	
4918	2015-09-10 16:24:12.537194	1441913052.53	120.4338	47.8093	86.4883	46.11	82.3842	50.0177	None	
4919	2015-09-10 16:24:23.055541	1441913063.05	120.0413	47.8093	86.4883	46.312	82.012	50.0177	None	
4920	2015-09-10 16:24:43.983136	1441913083.98	118.8638	48.1563	84.7838	46.514	81.2676	50.0177	None	
4921	2015-09-10 16:25:04.956637	1441913104.95	117.2938	48.1563	84.4429	46.11	80.5232	49.5628	None	
4922	2015-09-10 16:25:15.164946	1441913115.16	115.7238	48.1563	84.4429	45.908	80.5232	50.0177	None	
4923	2015-09-10 16:25:25.860771	1441913125.86	115.7238	47.4623	83.7611	45.706	80.5232	50.0177	None	
4924	2015-09-10 16:25:46.825669	1441913146.82	114.1538	46.7683	82.7384	45.908	79.4066	50.0177	None	
4925	2015-09-10 16:26:07.805999	1441913167.8	112.9763	46.0743	82.7384	45.706	79.0344	49.5628	None	
4926	2015-09-10 16:26:28.756798	1441913188.75	111.4063	46.0743	81.7157	45.706	78.6622	49.1079	None	
4927	2015-09-10 16:26:49.679844	1441913209.68	111.4063	46.7683	81.0339	45.908	77.9178	49.1079	None	
4928	2015-09-10 16:27:10.698394	1441913230.7	109.8363	46.7683	80.3521	45.504	77.5456	49.1079	None	
4929	2015-09-10 16:27:31.601273	1441913251.6	108.2663	45.3803	79.6703	44.898	76.8012	49.1079	None	
4930	2015-09-10 16:27:41.997938	1441913261.99	107.4813	46.0743	79.6703	45.1	76.8012	49.5628	None	
4931	2015-09-10 16:27:52.520535	1441913272.52	107.8738	46.0743	79.6703	44.696	76.429	48.653	None	
4932	2015-09-10 16:28:02.512567	1441913282.51	105.9113	45.3803	78.6476	44.898	76.429	48.653	None	
4933	2015-09-10 16:28:13.445723	1441913293.44	105.9113	44.6863	78.6476	44.696	76.0568	48.1981	None	
4934	2015-09-10 16:28:34.462477	1441913314.46	104.7338	44.6863	78.3067	44.292	75.3124	48.1981	None	
4935	2015-09-10 16:28:55.454843	1441913335.45	104.3413	45.0333	77.9658	44.292	74.9402	48.653	None	
4936	2015-09-10 16:29:16.481848	1441913356.48	103.5563	44.3393	77.6249	44.09	74.568	48.653	None	
4937	2015-09-10 16:29:26.464101	1441913366.46	101.9863	43.9923	76.9431	44.292	74.1958	48.653	None	
4938	2015-09-10 16:29:37.411890	1441913377.41	101.2013	44.6863	76.6022	44.292	73.8236	48.1981	None	
4939	2015-09-10 16:29:47.393744	1441913387.39	102.3788	44.6863	76.6022	44.09	73.4514	48.1981	None	
4940	2015-09-10 16:29:58.347102	1441913398.34	100.8088	43.9923	76.2613	44.09	73.4514	48.1981	None	
4941	2015-09-10 16:30:19.280110	1441913419.27	99.6313	43.6453	76.2613	43.686	73.0792	47.7432	None	
4942	2015-09-10 16:30:29.277707	1441913429.27	100.0238	44.3393	76.2613	43.686	73.0792	47.7432	None	
4943	2015-09-10 16:30:40.267856	1441913440.26	98.4538	43.2983	75.9204	43.484	73.0792	47.7432	None	
4944	2015-09-10 16:31:01.160088	1441913461.16	97.2763	43.6453	74.8977	43.484	72.3348	47.7432	None	
4945	2015-09-10 16:31:11.143743	1441913471.14	98.0613	43.2983	74.8977	43.282	72.3348	47.2883	None	
4946	2015-09-10 16:31:22.061881	1441913482.06	97.2763	43.6453	74.2159	43.484	71.9626	47.2883	None	
4947	2015-09-10 16:31:32.041491	1441913492.04	97.2763	42.9513	74.5568	42.878	71.9626	46.8334	None	
4948	2015-09-10 16:31:43.151838	1441913503.15	97.2763	43.2983	75.2386	42.878	71.2182	46.8334	None	
4949	2015-09-10 16:31:53.136423	1441913513.13	96.8838	43.6453	74.5568	42.878	71.2182	46.3785	None	
4950	2015-09-10 16:32:04.076913	1441913524.07	96.4913	43.6453	74.5568	42.878	70.846	46.3785	None	
4951	2015-09-10 16:32:14.057124	1441913534.05	95.3138	42.6043	74.5568	42.474	70.4738	46.8334	None	
4952	2015-09-10 16:32:24.977672	1441913544.97	95.7063	42.6043	74.2159	42.474	70.846	46.3785	None	
4953	2015-09-10 16:32:34.960197	1441913554.96	94.9213	42.9513	73.5341	42.676	70.4738	46.3785	None	
4954	2015-09-10 16:32:45.899952	1441913565.9	93.7438	41.9103	73.5341	42.272	70.4738	46.8334	None	
4955	2015-09-10 16:32:55.883618	1441913575.88	94.1363	42.6043	72.8523	42.676	70.1016	46.3785	None	
4956	2015-09-10 16:33:06.809155	1441913586.8	94.1363	42.2573	72.8523	42.474	70.1016	45.9236	None	
4957	2015-09-10 16:33:16.804656	1441913596.8	92.5663	42.2573	72.5114	42.474	69.7294	46.3785	None	
4958	2015-09-10 16:33:27.813551	1441913607.81	92.1738	42.2573	72.5114	42.272	69.3572	46.3785	None	
4959	2015-09-10 16:33:37.797481	1441913617.79	92.5663	41.9103	72.8523	41.868	69.3572	45.9236	None	
4960	2015-09-10 16:33:48.715273	1441913628.71	90.9963	42.2573	72.1705	42.07	69.3572	46.3785	None	
4961	2015-09-10 16:33:58.713503	1441913638.71	92.1738	41.9103	72.1705	41.868	69.3572	45.9236	None	
4962	2015-09-10 16:34:09.622359	1441913649.62	91.7813	42.2573	71.4887	42.07	68.985	45.4687	None	
4963	2015-09-10 16:34:19.608342	1441913659.6	90.6038	41.2163	71.4887	41.666	68.985	45.9236	None	
4964	2015-09-10 16:34:30.526615	1441913670.52	90.6038	41.5633	71.4887	41.666	68.2406	45.9236	None	
4965	2015-09-10 16:34:40.520337	1441913680.52	90.9963	41.9103	71.1478	41.868	68.2406	45.4687	None	
4966	2015-09-10 16:34:51.443091	1441913691.44	90.6038	41.9103	70.8069	41.868	67.8684	45.9236	None	
4967	2015-09-10 16:35:01.436890	1441913701.43	89.0338	41.5633	70.8069	41.666	67.8684	45.9236	None	
4968	2015-09-10 16:35:12.434729	1441913712.43	89.8188	41.9103	71.4887	41.262	67.8684	45.4687	None	
4969	2015-09-10 16:35:22.419360	1441913722.42	88.2488	41.5633	70.8069	41.262	67.8684	45.9236	None	
4970	2015-09-10 16:35:33.358228	1441913733.35	88.2488	41.2163	70.8069	40.858	67.4962	45.4687	None	
4971	2015-09-10 16:35:43.350291	1441913743.35	88.2488	41.9103	70.1251	41.06	67.124	45.0138	None	
4972	2015-09-10 16:35:54.364245	1441913754.36	87.0713	41.5633	70.1251	41.06	67.124	45.4687	None	
4973	2015-09-10 16:36:04.355628	1441913764.35	87.0713	40.8693	70.1251	40.656	67.124	45.4687	None	
4974	2015-09-10 16:36:15.374243	1441913775.37	87.0713	40.8693	70.466	40.454	66.7518	45.0138	None	
4975	2015-09-10 16:36:25.369991	1441913785.37	87.4638	41.2163	70.466	40.454	66.3796	45.0138	None	
4976	2015-09-10 16:36:36.375423	1441913796.37	86.2863	40.5223	70.1251	40.252	66.3796	45.0138	None	
4977	2015-09-10 16:36:46.370240	1441913806.37	86.6788	40.8693	70.1251	40.252	66.3796	44.5589	None	
4978	2015-09-10 16:36:57.326561	1441913817.32	85.1088	40.8693	69.7842	40.454	66.0074	44.5589	None	
4979	2015-09-10 16:37:07.323769	1441913827.32	85.8938	40.8693	69.7842	40.252	65.6352	44.104	None	
4980	2015-09-10 16:37:18.232928	1441913838.23	85.5013	40.8693	69.1024	40.05	65.6352	44.5589	None	
4981	2015-09-10 16:37:28.232931	1441913848.23	84.3238	40.1753	69.1024	40.05	65.6352	44.5589	None	
4982	2015-09-10 16:37:39.155635	1441913859.15	85.1088	40.1753	69.4433	39.646	65.263	44.104	None	
4983	2015-09-10 16:37:49.152462	1441913869.15	84.7163	40.5223	68.7615	40.05	64.8908	44.5589	None	
4984	2015-09-10 16:38:00.157226	1441913880.15	83.5388	40.1753	68.4206	40.05	64.8908	45.0138	None	
4985	2015-09-10 16:38:10.165898	1441913890.16	83.5388	40.5223	68.7615	39.444	64.5186	44.104	None	
4986	2015-09-10 16:38:21.137866	1441913901.13	82.7538	40.8693	68.7615	39.444	64.5186	43.6491	None	
4987	2015-09-10 16:38:31.135426	1441913911.13	82.3613	40.1753	69.1024	39.242	64.5186	43.1942	None	
4988	2015-09-10 16:38:42.099028	1441913922.09	83.1463	40.1753	68.7615	39.04	64.5186	42.7393	None	
4989	2015-09-10 16:38:52.105348	1441913932.1	82.7538	40.1753	68.4206	39.04	64.1464	43.1942	None	
4990	2015-09-10 16:39:03.211148	1441913943.21	81.5763	39.4813	68.4206	39.04	64.1464	43.6491	None	
4991	2015-09-10 16:39:13.206043	1441913953.2	82.3613	39.8283	68.0797	39.04	63.7742	43.1942	None	
4992	2015-09-10 16:39:24.173988	1441913964.17	81.1838	39.4813	68.0797	38.636	64.1464	43.6491	None	
4993	2015-09-10 16:39:34.167989	1441913974.16	80.7913	39.4813	68.0797	38.636	63.7742	43.6491	None	
4994	2015-09-10 16:39:45.064986	1441913985.06	80.7913	39.4813	67.3979	38.636	63.402	43.6491	None	
4995	2015-09-10 16:39:55.060187	1441913995.06	81.1838	39.4813	67.057	38.838	63.402	43.6491	None	
4996	2015-09-10 16:40:06.029585	1441914006.02	81.1838	39.8283	66.7161	39.242	63.0298	44.104	None	
4997	2015-09-10 16:40:16.037765	1441914016.03	80.7913	39.8283	66.3752	39.04	62.6576	44.104	None	
4998	2015-09-10 16:40:26.979578	1441914026.98	79.6138	39.4813	66.0343	39.04	62.6576	43.6491	None	
4999	2015-09-10 16:40:36.980738	1441914036.98	80.3988	39.1343	66.0343	39.04	62.6576	43.1942	None	
5000	2015-09-10 16:40:48.002724	1441914048.0	80.0063	39.1343	65.6934	39.04	62.2854	43.1942	None	
5001	2015-09-10 16:40:58.011920	1441914058.01	79.6138	39.8283	65.3525	39.242	62.2854	43.1942	None	
5002	2015-09-10 16:41:09.039030	1441914069.03	79.2213	39.8283	65.6934	38.838	62.2854	43.1942	None	
5003	2015-09-10 16:41:19.044607	1441914079.04	78.4363	39.8283	65.3525	39.04	62.2854	43.1942	None	
5004	2015-09-10 16:41:29.949711	1441914089.94	78.8288	38.7873	65.0116	38.838	62.2854	42.7393	None	
5005	2015-09-10 16:41:39.953085	1441914099.95	78.4363	39.4813	65.0116	38.838	61.9132	43.1942	None	
5006	2015-09-10 16:41:50.893374	1441914110.89	78.4363	39.1343	64.6707	38.838	61.541	43.1942	None	
5007	2015-09-10 16:42:00.906430	1441914120.9	76.8663	39.1343	64.3298	38.838	61.9132	43.1942	None	
5008	2015-09-10 16:42:11.802073	1441914131.8	77.2588	38.4403	64.3298	38.636	61.541	43.1942	None	
5009	2015-09-10 16:42:21.816450	1441914141.81	78.0438	39.4813	64.6707	38.636	61.1688	43.1942	None	
5010	2015-09-10 16:42:32.771590	1441914152.77	77.6513	38.7873	64.6707	38.434	61.1688	42.7393	None	
5011	2015-09-10 16:42:42.782089	1441914162.78	76.4738	38.4403	63.9889	38.636	61.1688	42.7393	None	
5012	2015-09-10 16:42:53.674906	1441914173.67	76.4738	38.4403	64.3298	38.232	60.7966	42.7393	None	
5013	2015-09-10 16:43:03.688839	1441914183.68	76.8663	38.7873	63.9889	38.434	60.7966	42.7393	None	
5014	2015-09-10 16:43:14.667844	1441914194.66	76.8663	38.7873	63.9889	38.636	60.7966	42.7393	None	
5015	2015-09-10 16:43:24.690219	1441914204.69	76.4738	38.7873	63.648	38.434	60.4244	43.1942	None	
5016	2015-09-10 16:43:35.653191	1441914215.65	75.6888	38.7873	63.3071	38.434	60.4244	42.7393	None	
5017	2015-09-10 16:43:45.670864	1441914225.67	75.6888	37.7463	63.648	38.03	60.4244	42.7393	None	
5018	2015-09-10 16:43:56.607570	1441914236.6	75.2963	37.7463	63.3071	38.03	60.4244	42.2844	None	
5019	2015-09-10 16:44:06.617077	1441914246.61	75.2963	38.0933	63.3071	38.03	60.0522	42.2844	None	
5020	2015-09-10 16:44:17.505935	1441914257.5	75.6888	38.4403	63.3071	38.232	59.68	42.2844	None	
5021	2015-09-10 16:44:27.522144	1441914267.52	74.9038	38.7873	62.6253	38.434	59.68	42.2844	None	
5022	2015-09-10 16:44:38.461814	1441914278.46	74.1188	38.4403	62.2844	38.232	59.68	42.7393	None	
5023	2015-09-10 16:44:48.483720	1441914288.48	74.9038	38.4403	62.2844	38.434	59.68	42.2844	None	
5024	2015-09-10 16:44:59.456381	1441914299.45	73.3338	37.7463	62.2844	38.03	59.68	42.2844	None	
5025	2015-09-10 16:45:09.484781	1441914309.48	73.7263	37.3993	62.6253	37.626	59.68	42.2844	None	
5026	2015-09-10 16:45:20.466728	1441914320.46	73.3338	37.3993	62.2844	37.626	59.68	41.8295	None	
5027	2015-09-10 16:45:30.493950	1441914330.49	72.9413	37.3993	62.6253	37.424	59.3078	41.8295	None	
5028	2015-09-10 16:45:41.495704	1441914341.49	73.3338	37.7463	62.2844	37.626	59.3078	41.8295	None	
5029	2015-09-10 16:45:51.510061	1441914351.5	72.9413	37.3993	62.2844	37.222	59.3078	41.8295	None	
5030	2015-09-10 16:46:02.515708	1441914362.51	72.5488	37.0523	61.6026	37.424	59.3078	41.8295	None	
5031	2015-09-10 16:46:12.537615	1441914372.53	72.1563	37.7463	61.6026	37.828	58.9356	42.2844	None	
5032	2015-09-10 16:46:23.521046	1441914383.52	72.9413	38.0933	61.2617	37.626	58.9356	41.8295	None	
5033	2015-09-10 16:46:33.549460	1441914393.54	72.9413	37.7463	61.2617	37.626	58.5634	41.8295	None	
5034	2015-09-10 16:46:44.620136	1441914404.61	71.7638	37.0523	61.2617	37.222	58.5634	42.2844	None	
5035	2015-09-10 16:46:54.636462	1441914414.63	71.3713	37.0523	60.5799	37.626	58.5634	41.8295	None	
5036	2015-09-10 16:47:05.565130	1441914425.56	71.3713	37.3993	60.5799	37.626	58.5634	41.8295	None	
5037	2015-09-10 16:47:15.583179	1441914435.58	70.9788	37.3993	60.5799	37.626	58.1912	41.8295	None	
5038	2015-09-10 16:47:26.488333	1441914446.48	71.7638	37.7463	60.9208	37.424	57.819	41.3746	None	
5039	2015-09-10 16:47:36.619552	1441914456.61	71.3713	37.3993	60.9208	37.222	57.819	40.9197	None	
5040	2015-09-10 16:47:47.367733	1441914467.36	70.9788	37.7463	60.239	37.222	57.819	41.3746	None	
5041	2015-09-10 16:47:57.393817	1441914477.39	70.9788	37.3993	60.5799	36.818	57.819	40.9197	None	
5042	2015-09-10 16:48:08.262758	1441914488.26	70.1938	36.7053	60.5799	36.818	57.819	41.3746	None	
5043	2015-09-10 16:48:29.244945	1441914509.24	70.1938	36.7053	60.5799	36.616	57.4468	40.9197	None	
5044	2015-09-10 16:48:39.276304	1441914519.27	69.4088	36.7053	59.8981	36.818	57.0746	40.9197	None	
5045	2015-09-10 16:48:50.269574	1441914530.26	70.1938	36.7053	59.8981	36.616	57.0746	40.9197	None	
5046	2015-09-10 16:49:00.297903	1441914540.29	69.4088	36.3583	59.5572	36.818	56.7024	41.3746	None	
5047	2015-09-10 16:49:11.202418	1441914551.2	68.6238	36.7053	59.2163	36.818	56.7024	41.3746	None	
5048	2015-09-10 16:49:21.228153	1441914561.22	69.4088	37.3993	59.5572	36.818	56.7024	40.9197	None	
5049	2015-09-10 16:49:32.130885	1441914572.13	69.0163	37.0523	59.5572	36.616	56.7024	40.9197	None	
5050	2015-09-10 16:49:42.158180	1441914582.15	69.0163	36.7053	59.5572	36.414	56.7024	40.9197	None	
5051	2015-09-10 16:49:53.049650	1441914593.04	67.8388	36.3583	59.2163	36.616	56.3302	40.9197	None	
5052	2015-09-10 16:50:03.086746	1441914603.08	68.2313	37.0523	58.8754	36.616	55.958	40.9197	None	
5053	2015-09-10 16:50:13.992346	1441914613.99	67.8388	36.0113	59.2163	36.414	55.958	40.9197	None	
5054	2015-09-10 16:50:24.028378	1441914624.02	68.6238	37.0523	58.8754	36.616	55.958	40.9197	None	
5055	2015-09-10 16:50:34.992360	1441914634.99	67.4463	36.3583	58.8754	36.414	55.958	40.4648	None	
5056	2015-09-10 16:50:45.030318	1441914645.03	67.4463	37.0523	58.8754	36.616	55.958	40.9197	None	
5057	2015-09-10 16:50:55.912305	1441914655.91	67.8388	37.0523	58.5345	36.414	55.958	40.4648	None	
5058	2015-09-10 16:51:05.950215	1441914665.95	67.8388	36.7053	59.2163	36.212	55.5858	40.4648	None	
5059	2015-09-10 16:51:16.809197	1441914676.81	67.0538	36.7053	58.8754	36.01	55.5858	40.0099	None	
5060	2015-09-10 16:51:26.839880	1441914686.84	67.0538	36.7053	58.8754	36.01	55.5858	40.0099	None	
5061	2015-09-10 16:51:37.756682	1441914697.75	66.6613	36.0113	58.8754	35.606	55.5858	39.555	None	
5062	2015-09-10 16:51:47.797465	1441914707.79	66.2688	36.0113	58.8754	35.404	55.5858	40.0099	None	
5063	2015-09-10 16:51:58.761478	1441914718.76	65.4838	36.7053	58.5345	35.808	55.5858	40.4648	None	
5064	2015-09-10 16:52:08.797100	1441914728.79	66.2688	36.3583	58.8754	35.606	55.2136	40.0099	None	
5065	2015-09-10 16:52:19.687996	1441914739.69	66.2688	36.7053	58.1936	35.808	55.2136	40.0099	None	
5066	2015-09-10 16:52:29.723095	1441914749.72	65.4838	35.6643	58.1936	35.606	55.2136	40.0099	None	
5067	2015-09-10 16:52:40.617300	1441914760.61	65.4838	36.3583	57.8527	35.808	54.8414	40.0099	None	
5068	2015-09-10 16:52:50.665787	1441914770.66	65.0913	35.6643	57.8527	35.606	54.8414	40.0099	None	
5069	2015-09-10 16:53:01.568196	1441914781.57	65.0913	35.6643	57.5118	35.606	54.4692	40.4648	None	
5070	2015-09-10 16:53:11.617585	1441914791.61	65.0913	36.3583	57.1709	35.808	54.4692	40.4648	None	
5071	2015-09-10 16:53:22.470724	1441914802.47	65.0913	35.6643	57.1709	35.606	54.4692	40.0099	None	
5072	2015-09-10 16:53:32.507411	1441914812.5	64.6988	36.0113	56.83	35.808	54.4692	40.4648	None	
5073	2015-09-10 16:53:43.384928	1441914823.38	64.3063	36.0113	56.83	35.808	54.097	40.0099	None	
5074	2015-09-10 16:53:53.428120	1441914833.42	65.0913	36.3583	56.4891	35.808	54.097	39.555	None	
5075	2015-09-10 16:54:04.267619	1441914844.26	65.0913	36.0113	56.83	35.606	54.097	39.555	None	
5076	2015-09-10 16:54:14.322928	1441914854.32	63.9138	36.0113	56.83	35.606	54.097	40.0099	None	
5077	2015-09-10 16:54:25.341886	1441914865.34	63.9138	35.3173	56.83	35.404	54.097	40.0099	None	
5078	2015-09-10 16:54:35.386177	1441914875.38	63.9138	35.3173	56.1482	35.404	54.097	39.555	None	
5079	2015-09-10 16:54:46.239647	1441914886.24	63.5213	35.3173	56.4891	35.202	54.097	40.0099	None	
5080	2015-09-10 16:54:56.282544	1441914896.28	62.7363	36.0113	56.1482	35.404	53.7248	40.0099	None	
